All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : gam_e1.fasta
SeqY filename        : gam_e3.fasta
SeqX name            : gam_e1
SeqY name            : gam_e3
SeqX length          : 1000000
SeqY length          : 1000000
Min.fragment.length  : 200
Min.Identity         : 40
Tot Hits (seeds)     : 37357298
Tot Hits (seeds) used: 37351116
Total fragments      : 535
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,29624,831637,29845,831858,f,0,222,632,190,0.71,0.86,0,0
Frag,29607,831618,29845,831856,f,0,239,644,200,0.67,0.84,0,0
Frag,29627,831636,29845,831854,f,0,219,628,188,0.72,0.86,0,0
Frag,29630,831637,29845,831852,f,0,216,616,185,0.71,0.86,0,0
Frag,29613,831618,29845,831850,f,0,233,628,195,0.67,0.84,0,0
Frag,29633,831636,29845,831848,f,0,213,612,183,0.72,0.86,0,0
Frag,29636,831637,29845,831846,f,0,210,600,180,0.71,0.86,0,0
Frag,29619,831618,29845,831844,f,0,227,612,190,0.67,0.84,0,0
Frag,29639,831636,29845,831842,f,0,207,596,178,0.72,0.86,0,0
Frag,29642,831637,29845,831840,f,0,204,584,175,0.72,0.86,0,0
Frag,29625,831618,29845,831838,f,0,221,604,186,0.68,0.84,0,0
Frag,29645,831636,29845,831836,f,0,201,572,172,0.71,0.86,0,0
Frag,29631,831618,29845,831832,f,0,215,580,180,0.67,0.84,0,0
Frag,29637,831618,29845,831826,f,0,209,564,175,0.67,0.84,0,0
Frag,29643,831618,29845,831820,f,0,203,548,170,0.67,0.84,0,0
Frag,89566,886449,89772,886655,f,0,207,796,203,0.96,0.98,0,0
Frag,189179,941177,189414,941412,f,0,236,712,207,0.75,0.88,0,0
Frag,24861,734888,25126,735153,f,0,266,1000,258,0.94,0.97,0,0
Frag,11807,716265,12126,716584,f,0,320,944,278,0.74,0.87,0,0
Frag,29595,716822,29798,717025,f,0,204,376,149,0.46,0.73,0,0
Frag,29595,716820,29800,717025,f,0,206,392,152,0.48,0.74,0,0
Frag,29595,716816,29804,717025,f,0,210,408,156,0.49,0.74,0,0
Frag,29595,716814,29806,717025,f,0,212,392,155,0.46,0.73,0,0
Frag,29595,716810,29810,717025,f,0,216,408,159,0.47,0.74,0,0
Frag,29595,716808,29812,717025,f,0,218,408,160,0.47,0.73,0,0
Frag,29595,716804,29816,717025,f,0,222,408,162,0.46,0.73,0,0
Frag,29595,716802,29818,717025,f,0,224,424,165,0.47,0.74,0,0
Frag,29595,716798,29822,717025,f,0,228,424,167,0.46,0.73,0,0
Frag,29595,716796,29824,717025,f,0,230,440,170,0.48,0.74,0,0
Frag,29595,716792,29828,717025,f,0,234,456,174,0.49,0.74,0,0
Frag,29595,716790,29830,717025,f,0,236,440,173,0.47,0.73,0,0
Frag,29599,716790,29834,717025,f,0,236,456,175,0.48,0.74,0,0
Frag,29604,716793,29836,717025,f,0,233,436,171,0.47,0.73,0,0
Frag,29605,716790,29840,717025,f,0,236,456,175,0.48,0.74,0,0
Frag,29610,716793,29842,717025,f,0,233,444,172,0.48,0.74,0,0
Frag,29611,716790,29845,717024,f,0,235,460,175,0.49,0.74,0,0
Frag,29616,716793,29845,717022,f,0,230,440,170,0.48,0.74,0,0
Frag,29617,716790,29845,717018,f,0,229,420,167,0.46,0.73,0,0
Frag,29622,716793,29845,717016,f,0,224,400,162,0.45,0.72,0,0
Frag,29623,716790,29845,717012,f,0,223,396,161,0.44,0.72,0,0
Frag,29628,716793,29844,717009,f,0,217,372,155,0.43,0.71,0,0
Frag,29629,716790,29845,717006,f,0,217,372,155,0.43,0.71,0,0
Frag,29635,716790,29844,716999,f,0,210,344,148,0.41,0.70,0,0
Frag,188903,848338,189121,848556,f,0,219,780,207,0.89,0.95,0,0
Frag,189180,848614,189416,848850,f,0,237,756,213,0.80,0.90,0,0
Frag,189075,835094,189416,835435,f,0,342,784,269,0.57,0.79,0,0
Frag,355611,985559,355932,985880,f,0,322,1120,301,0.87,0.93,0,0
Frag,70283,679689,70609,680015,f,0,327,1004,289,0.77,0.88,0,0
Frag,29596,597886,29813,598103,f,0,218,560,179,0.64,0.82,0,0
Frag,29596,597884,29815,598103,f,0,220,568,181,0.65,0.82,0,0
Frag,29596,597882,29817,598103,f,0,222,584,184,0.66,0.83,0,0
Frag,29596,597880,29819,598103,f,0,224,584,185,0.65,0.83,0,0
Frag,29596,597878,29821,598103,f,0,226,592,187,0.65,0.83,0,0
Frag,29596,597876,29823,598103,f,0,228,608,190,0.67,0.83,0,0
Frag,29596,597874,29825,598103,f,0,230,608,191,0.66,0.83,0,0
Frag,29596,597872,29827,598103,f,0,232,616,193,0.66,0.83,0,0
Frag,29596,597870,29829,598103,f,0,234,632,196,0.68,0.84,0,0
Frag,29596,597868,29831,598103,f,0,236,632,197,0.67,0.83,0,0
Frag,29596,597866,29833,598103,f,0,238,640,199,0.67,0.84,0,0
Frag,29596,597864,29835,598103,f,0,240,656,202,0.68,0.84,0,0
Frag,29596,597862,29837,598103,f,0,242,656,203,0.68,0.84,0,0
Frag,29596,597860,29839,598103,f,0,244,664,205,0.68,0.84,0,0
Frag,29596,597858,29841,598103,f,0,246,680,208,0.69,0.85,0,0
Frag,29596,597856,29843,598103,f,0,248,680,209,0.69,0.84,0,0
Frag,29596,597854,29845,598103,f,0,250,688,211,0.69,0.84,0,0
Frag,29596,597852,29844,598100,f,0,249,700,212,0.70,0.85,0,0
Frag,29596,597850,29839,598093,f,0,244,696,209,0.71,0.86,0,0
Frag,29596,597848,29850,598102,f,0,255,708,216,0.69,0.85,0,0
Frag,29594,597844,29843,598093,f,0,250,720,215,0.72,0.86,0,0
Frag,29600,597848,29848,598096,f,0,249,716,214,0.72,0.86,0,0
Frag,29601,597847,29845,598091,f,0,245,708,211,0.72,0.86,0,0
Frag,29589,597833,29843,598087,f,0,255,716,217,0.70,0.85,0,0
Frag,29606,597848,29845,598087,f,0,240,704,208,0.73,0.87,0,0
Frag,29607,597847,29845,598085,f,0,239,700,207,0.73,0.87,0,0
Frag,29609,597847,29845,598083,f,0,237,700,206,0.74,0.87,0,0
Frag,29612,597848,29845,598081,f,0,234,688,203,0.74,0.87,0,0
Frag,29613,597847,29845,598079,f,0,233,684,202,0.73,0.87,0,0
Frag,29615,597847,29845,598077,f,0,231,684,201,0.74,0.87,0,0
Frag,29618,597848,29845,598075,f,0,228,672,198,0.74,0.87,0,0
Frag,29619,597847,29845,598073,f,0,227,668,197,0.74,0.87,0,0
Frag,29621,597847,29845,598071,f,0,225,668,196,0.74,0.87,0,0
Frag,29624,597848,29845,598069,f,0,222,656,193,0.74,0.87,0,0
Frag,29625,597847,29845,598067,f,0,221,652,192,0.74,0.87,0,0
Frag,29627,597847,29845,598065,f,0,219,652,191,0.74,0.87,0,0
Frag,29630,597848,29845,598063,f,0,216,640,188,0.74,0.87,0,0
Frag,29631,597847,29845,598061,f,0,215,636,187,0.74,0.87,0,0
Frag,29633,597847,29845,598059,f,0,213,636,186,0.75,0.87,0,0
Frag,29636,597848,29845,598057,f,0,210,624,183,0.74,0.87,0,0
Frag,29637,597847,29845,598055,f,0,209,620,182,0.74,0.87,0,0
Frag,29639,597847,29845,598053,f,0,207,620,181,0.75,0.87,0,0
Frag,29642,597848,29845,598051,f,0,204,608,178,0.75,0.87,0,0
Frag,29643,597847,29845,598049,f,0,203,604,177,0.74,0.87,0,0
Frag,29645,597847,29845,598047,f,0,201,604,176,0.75,0.88,0,0
Frag,341750,891176,341996,891422,f,0,247,972,245,0.98,0.99,0,0
Frag,337674,886449,337882,886657,f,0,209,780,202,0.93,0.97,0,0
Frag,342943,891176,343185,891418,f,0,243,972,243,1.00,1.00,0,0
Frag,159290,698231,159544,698485,f,0,255,812,229,0.80,0.90,0,0
Frag,144739,680588,145063,680912,f,0,325,1212,314,0.93,0.97,0,0
Frag,373161,891176,373400,891415,f,0,240,952,239,0.99,1.00,0,0
Frag,372640,886449,372851,886660,f,0,212,800,206,0.94,0.97,0,0
Frag,119372,628925,119669,629222,f,0,298,992,273,0.83,0.92,0,0
Frag,119321,626902,119669,627250,f,0,349,1164,320,0.83,0.92,0,0
Frag,159290,656898,159503,657111,f,0,214,744,200,0.87,0.93,0,0
Frag,159020,656567,159230,656777,f,0,211,564,176,0.67,0.83,0,0
Frag,340890,835437,341247,835794,f,0,358,1400,354,0.98,0.99,0,0
Frag,341538,835950,341989,836401,f,0,452,1768,447,0.98,0.99,0,0
Frag,342632,835931,342872,836171,f,0,241,564,191,0.59,0.79,0,0
Frag,342602,835821,343182,836401,f,0,581,1700,503,0.73,0.87,0,0
Frag,371939,835437,372268,835766,f,0,330,1304,328,0.99,0.99,0,0
Frag,372872,835873,373400,836401,f,0,529,1916,504,0.91,0.95,0,0
Frag,159290,610544,159544,610798,f,0,255,860,235,0.84,0.92,0,0
Frag,159020,610213,159230,610423,f,0,211,580,178,0.69,0.84,0,0
Frag,302829,738739,303045,738955,f,0,217,740,201,0.85,0.93,0,0
Frag,14324,446608,14609,446893,f,0,286,1024,271,0.90,0.95,0,0
Frag,19004,439815,19216,440027,f,0,213,716,196,0.84,0.92,0,0
Frag,89566,491791,89769,491994,f,0,204,792,201,0.97,0.99,0,0
Frag,66619,446122,67022,446525,f,0,404,1528,393,0.95,0.97,0,0
Frag,66137,444068,66429,444360,f,0,293,988,270,0.84,0.92,0,0
Frag,119416,491007,119675,491266,f,0,260,984,253,0.95,0.97,0,0
Frag,119367,484799,119674,485106,f,0,308,1040,284,0.84,0.92,0,0
Frag,144853,462290,145064,462501,f,0,212,784,204,0.92,0.96,0,0
Frag,623978,940635,624232,940889,f,0,255,476,187,0.47,0.73,0,0
Frag,624013,940660,624242,940889,f,0,230,480,175,0.52,0.76,0,0
Frag,624023,940660,624242,940879,f,0,220,536,177,0.61,0.80,0,0
Frag,650050,938206,650256,938412,f,0,207,732,195,0.88,0.94,0,0
Frag,649813,937965,650050,938202,f,0,238,872,228,0.92,0.96,0,0
Frag,602671,876041,603853,877223,f,0,1183,4316,1131,0.91,0.96,0,0
Frag,355629,628925,355927,629223,f,0,299,1020,277,0.85,0.93,0,0
Frag,355573,626897,355927,627251,f,0,355,1204,328,0.85,0.92,0,0
Frag,66619,313802,67022,314205,f,0,404,1568,398,0.97,0.99,0,0
Frag,650050,881542,650256,881748,f,0,207,732,195,0.88,0.94,0,0
Frag,650050,877673,650256,877879,f,0,207,732,195,0.88,0.94,0,0
Frag,649813,877432,650050,877669,f,0,238,872,228,0.92,0.96,0,0
Frag,542763,738376,542991,738604,f,0,229,844,220,0.92,0.96,0,0
Frag,543020,738601,543373,738954,f,0,354,1192,326,0.84,0.92,0,0
Frag,303662,498412,303873,498623,f,0,212,760,201,0.90,0.95,0,0
Frag,25009,199284,25262,199537,f,0,254,544,195,0.54,0.77,0,0
Frag,24974,192450,25208,192684,f,0,235,860,225,0.91,0.96,0,0
Frag,302570,467461,302834,467725,f,0,265,780,230,0.74,0.87,0,0
Frag,302570,463190,302834,463454,f,0,265,804,233,0.76,0.88,0,0
Frag,302829,463448,303044,463663,f,0,216,720,198,0.83,0.92,0,0
Frag,139198,293685,139404,293891,f,0,207,332,145,0.40,0.70,0,0
Frag,337671,491788,337877,491994,f,0,207,788,202,0.95,0.98,0,0
Frag,139198,290003,139405,290210,f,0,208,728,195,0.88,0.94,0,0
Frag,29600,167747,29840,167987,f,0,241,628,199,0.65,0.83,0,0
Frag,29602,167747,29849,167994,f,0,248,632,203,0.64,0.82,0,0
Frag,29606,167749,29844,167987,f,0,239,628,198,0.66,0.83,0,0
Frag,29606,167747,29845,167986,f,0,240,632,199,0.66,0.83,0,0
Frag,29608,167747,29845,167984,f,0,238,624,197,0.66,0.83,0,0
Frag,29612,167749,29844,167981,f,0,233,620,194,0.67,0.83,0,0
Frag,29612,167747,29845,167980,f,0,234,624,195,0.67,0.83,0,0
Frag,29614,167747,29850,167983,f,0,237,620,196,0.65,0.83,0,0
Frag,29618,167749,29845,167976,f,0,228,616,191,0.68,0.84,0,0
Frag,29618,167747,29845,167974,f,0,228,616,191,0.68,0.84,0,0
Frag,29620,167747,29845,167972,f,0,226,608,189,0.67,0.84,0,0
Frag,29624,167749,29844,167969,f,0,221,604,186,0.68,0.84,0,0
Frag,29624,167747,29845,167968,f,0,222,608,187,0.68,0.84,0,0
Frag,29626,167747,29850,167971,f,0,225,604,188,0.67,0.84,0,0
Frag,29630,167749,29845,167964,f,0,216,600,183,0.69,0.85,0,0
Frag,29630,167747,29845,167962,f,0,216,600,183,0.69,0.85,0,0
Frag,29632,167747,29845,167960,f,0,214,592,181,0.69,0.85,0,0
Frag,29636,167749,29840,167953,f,0,205,588,176,0.72,0.86,0,0
Frag,29636,167747,29842,167953,f,0,207,596,178,0.72,0.86,0,0
Frag,29638,167747,29844,167953,f,0,207,596,178,0.72,0.86,0,0
Frag,29642,167749,29848,167955,f,0,207,596,178,0.72,0.86,0,0
Frag,29642,167747,29843,167948,f,0,202,592,175,0.73,0.87,0,0
Frag,29644,167747,29852,167955,f,0,209,604,180,0.72,0.86,0,0
Frag,29650,167747,29850,167947,f,0,201,588,174,0.73,0.87,0,0
Frag,355673,491007,355927,491261,f,0,255,884,238,0.87,0.93,0,0
Frag,355624,484799,355927,485102,f,0,304,1072,286,0.88,0.94,0,0
Frag,372639,491790,372843,491994,f,0,205,788,201,0.96,0.98,0,0
Frag,139195,245857,139404,246066,f,0,210,728,196,0.87,0.93,0,0
Frag,243297,342242,243589,342534,f,0,293,988,270,0.84,0.92,0,0
Frag,89566,180063,89770,180267,f,0,205,764,198,0.93,0.97,0,0
Frag,13199,76119,13538,76458,f,0,340,1208,321,0.89,0.94,0,0
Frag,870892,831733,871092,831933,f,0,201,700,188,0.87,0.94,0,0
Frag,870892,831731,871094,831933,f,0,203,708,190,0.87,0.94,0,0
Frag,870892,831729,871096,831933,f,0,205,708,191,0.86,0.93,0,0
Frag,870892,831727,871098,831933,f,0,207,724,194,0.87,0.94,0,0
Frag,870892,831725,871100,831933,f,0,209,724,195,0.87,0.93,0,0
Frag,870892,831723,871102,831933,f,0,211,740,198,0.88,0.94,0,0
Frag,870892,831721,871101,831930,f,0,210,736,197,0.88,0.94,0,0
Frag,870892,831719,871103,831930,f,0,212,744,199,0.88,0.94,0,0
Frag,870892,831717,871106,831931,f,0,215,748,201,0.87,0.93,0,0
Frag,870892,831715,871103,831926,f,0,212,760,201,0.90,0.95,0,0
Frag,870892,831713,871106,831927,f,0,215,756,202,0.88,0.94,0,0
Frag,870892,831711,871103,831922,f,0,212,752,200,0.89,0.94,0,0
Frag,870892,831709,871102,831919,f,0,211,756,200,0.90,0.95,0,0
Frag,870892,831707,871103,831918,f,0,212,760,201,0.90,0.95,0,0
Frag,870892,831705,871102,831915,f,0,211,764,201,0.91,0.95,0,0
Frag,870892,831703,871103,831914,f,0,212,768,202,0.91,0.95,0,0
Frag,870892,831701,871097,831906,f,0,206,768,199,0.93,0.97,0,0
Frag,870892,831699,871099,831906,f,0,208,776,201,0.93,0.97,0,0
Frag,870892,831697,871106,831911,f,0,215,788,206,0.92,0.96,0,0
Frag,870892,831695,871106,831909,f,0,215,796,207,0.93,0.96,0,0
Frag,870892,831693,871102,831903,f,0,211,796,205,0.94,0.97,0,0
Frag,870892,831691,871101,831900,f,0,210,800,205,0.95,0.98,0,0
Frag,870892,831689,871103,831900,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,831687,871103,831898,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,831685,871103,831896,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,831683,871103,831894,f,0,212,808,207,0.95,0.98,0,0
Frag,870893,831682,871103,831892,f,0,211,804,206,0.95,0.98,0,0
Frag,870892,831679,871103,831890,f,0,212,800,206,0.94,0.97,0,0
Frag,870892,831677,871103,831888,f,0,212,800,206,0.94,0.97,0,0
Frag,870892,831675,871103,831886,f,0,212,800,206,0.94,0.97,0,0
Frag,870892,831673,871103,831884,f,0,212,800,206,0.94,0.97,0,0
Frag,870892,831671,871103,831882,f,0,212,800,206,0.94,0.97,0,0
Frag,870892,831669,871103,831880,f,0,212,800,206,0.94,0.97,0,0
Frag,870892,831667,871103,831878,f,0,212,800,206,0.94,0.97,0,0
Frag,870892,831665,871103,831876,f,0,212,800,206,0.94,0.97,0,0
Frag,870893,831664,871103,831874,f,0,211,796,205,0.94,0.97,0,0
Frag,870892,831661,871103,831872,f,0,212,792,205,0.93,0.97,0,0
Frag,870892,831659,871103,831870,f,0,212,792,205,0.93,0.97,0,0
Frag,870892,831657,871103,831868,f,0,212,792,205,0.93,0.97,0,0
Frag,870892,831655,871103,831866,f,0,212,792,205,0.93,0.97,0,0
Frag,870892,831653,871103,831864,f,0,212,792,205,0.93,0.97,0,0
Frag,870893,831652,871103,831862,f,0,211,788,204,0.93,0.97,0,0
Frag,870892,831649,871103,831860,f,0,212,784,204,0.92,0.96,0,0
Frag,870892,831647,871103,831858,f,0,212,784,204,0.92,0.96,0,0
Frag,870892,831645,871103,831856,f,0,212,784,204,0.92,0.96,0,0
Frag,870892,831643,871103,831854,f,0,212,784,204,0.92,0.96,0,0
Frag,870892,831641,871103,831852,f,0,212,784,204,0.92,0.96,0,0
Frag,870892,831639,871103,831850,f,0,212,784,204,0.92,0.96,0,0
Frag,870892,831637,871103,831848,f,0,212,784,204,0.92,0.96,0,0
Frag,870893,831636,871103,831846,f,0,211,780,203,0.92,0.96,0,0
Frag,870895,831636,871103,831844,f,0,209,772,201,0.92,0.96,0,0
Frag,870897,831636,871103,831842,f,0,207,764,199,0.92,0.96,0,0
Frag,870899,831636,871103,831840,f,0,205,756,197,0.92,0.96,0,0
Frag,870901,831636,871103,831838,f,0,203,748,195,0.92,0.96,0,0
Frag,870903,831636,871103,831836,f,0,201,740,193,0.92,0.96,0,0
Frag,870892,831623,871103,831834,f,0,212,736,198,0.87,0.93,0,0
Frag,870892,831621,871103,831832,f,0,212,736,198,0.87,0.93,0,0
Frag,870892,831619,871103,831830,f,0,212,744,199,0.88,0.94,0,0
Frag,870893,831618,871103,831828,f,0,211,732,197,0.87,0.93,0,0
Frag,870895,831618,871103,831826,f,0,209,724,195,0.87,0.93,0,0
Frag,870897,831618,871103,831824,f,0,207,716,193,0.86,0.93,0,0
Frag,870899,831618,871103,831822,f,0,205,716,192,0.87,0.94,0,0
Frag,870901,831618,871103,831820,f,0,203,700,189,0.86,0.93,0,0
Frag,870903,831618,871103,831818,f,0,201,692,187,0.86,0.93,0,0
Frag,870892,831551,871103,831762,f,0,212,480,166,0.57,0.78,0,0
Frag,870893,831550,871103,831760,f,0,211,476,165,0.56,0.78,0,0
Frag,870888,831543,871103,831758,f,0,216,472,167,0.55,0.77,0,0
Frag,870897,831550,871103,831756,f,0,207,460,161,0.56,0.78,0,0
Frag,870899,831550,871103,831754,f,0,205,452,159,0.55,0.78,0,0
Frag,870901,831550,871103,831752,f,0,203,444,157,0.55,0.77,0,0
Frag,870903,831550,871103,831750,f,0,201,436,155,0.54,0.77,0,0
Frag,302829,258529,303048,258748,f,0,220,752,204,0.85,0.93,0,0
Frag,985873,940690,986074,940891,f,0,202,328,142,0.41,0.70,0,0
Frag,209358,157150,209563,157355,f,0,206,792,202,0.96,0.98,0,0
Frag,996067,942581,996290,942804,f,0,224,400,162,0.45,0.72,0,0
Frag,996079,942569,996312,942802,f,0,234,432,171,0.46,0.73,0,0
Frag,996089,942567,996319,942797,f,0,231,396,165,0.43,0.71,0,0
Frag,996128,942558,996347,942777,f,0,220,376,157,0.43,0.71,0,0
Frag,144739,76910,145016,77187,f,0,278,1040,269,0.94,0.97,0,0
Frag,543058,467619,543345,467906,f,0,288,976,266,0.85,0.92,0,0
Frag,542763,467323,543070,467630,f,0,308,1064,287,0.86,0.93,0,0
Frag,543058,463348,543373,463663,f,0,316,1112,297,0.88,0.94,0,0
Frag,542763,463052,543070,463359,f,0,308,1056,286,0.86,0.93,0,0
Frag,303397,213357,303613,213573,f,0,217,772,205,0.89,0.94,0,0
Frag,303045,213003,303406,213364,f,0,362,1272,340,0.88,0.94,0,0
Frag,546465,455555,546713,455803,f,0,249,812,226,0.82,0.91,0,0
Frag,302493,207249,303046,207802,f,0,554,2184,550,0.99,0.99,0,0
Frag,302833,203284,303044,203495,f,0,212,736,198,0.87,0.93,0,0
Frag,996079,895285,996287,895493,f,0,209,476,164,0.57,0.78,0,0
Frag,996089,895283,996319,895513,f,0,231,420,168,0.45,0.73,0,0
Frag,996135,895281,996347,895493,f,0,213,372,153,0.44,0.72,0,0
Frag,303045,201565,303294,201814,f,0,250,888,236,0.89,0.94,0,0
Frag,303397,201916,303613,202132,f,0,217,772,205,0.89,0.94,0,0
Frag,337351,194293,337626,194568,f,0,276,952,257,0.86,0.93,0,0
Frag,337671,180060,337878,180267,f,0,208,752,198,0.90,0.95,0,0
Frag,339202,173155,339414,173367,f,0,213,772,203,0.91,0.95,0,0
Frag,372640,180063,372844,180267,f,0,205,812,204,0.99,1.00,0,0
Frag,953067,734873,953347,735153,f,0,281,1084,276,0.96,0.98,0,0
Frag,870892,597902,871093,598103,f,0,202,736,193,0.91,0.96,0,0
Frag,870892,597900,871095,598103,f,0,204,744,195,0.91,0.96,0,0
Frag,870892,597898,871097,598103,f,0,206,752,197,0.91,0.96,0,0
Frag,870892,597896,871099,598103,f,0,208,760,199,0.91,0.96,0,0
Frag,870892,597894,871101,598103,f,0,210,768,201,0.91,0.96,0,0
Frag,870892,597892,871104,598104,f,0,213,780,204,0.92,0.96,0,0
Frag,870894,597892,871109,598107,f,0,216,776,205,0.90,0.95,0,0
Frag,870892,597888,871097,598093,f,0,206,776,200,0.94,0.97,0,0
Frag,870892,597886,871099,598093,f,0,208,784,202,0.94,0.97,0,0
Frag,870892,597884,871101,598093,f,0,210,792,204,0.94,0.97,0,0
Frag,870892,597882,871103,598093,f,0,212,800,206,0.94,0.97,0,0
Frag,870892,597880,871107,598095,f,0,216,808,209,0.94,0.97,0,0
Frag,870892,597878,871101,598087,f,0,210,800,205,0.95,0.98,0,0
Frag,870892,597876,871103,598087,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597874,871106,598088,f,0,215,812,209,0.94,0.97,0,0
Frag,870892,597872,871103,598083,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597870,871103,598081,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597868,871103,598079,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597866,871103,598077,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597864,871103,598075,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597862,871103,598073,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597860,871103,598071,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597858,871103,598069,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597856,871103,598067,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597854,871103,598065,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597852,871103,598063,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597850,871103,598061,f,0,212,808,207,0.95,0.98,0,0
Frag,870892,597848,871103,598059,f,0,212,808,207,0.95,0.98,0,0
Frag,870893,597847,871103,598057,f,0,211,804,206,0.95,0.98,0,0
Frag,870895,597847,871103,598055,f,0,209,796,204,0.95,0.98,0,0
