All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : gam_e1.fasta
SeqY filename        : gam_e4.fasta
SeqX name            : gam_e1
SeqY name            : gam_e4
SeqX length          : 1000000
SeqY length          : 1000000
Min.fragment.length  : 200
Min.Identity         : 40
Tot Hits (seeds)     : 31032086
Tot Hits (seeds) used: 31024520
Total fragments      : 1362
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,17574,655034,17795,655255,f,0,222,440,166,0.50,0.75,0,0
Frag,17580,655034,17795,655249,f,0,216,424,161,0.49,0.75,0,0
Frag,17586,655034,17792,655240,f,0,207,412,155,0.50,0.75,0,0
Frag,17592,655034,17795,655237,f,0,204,400,152,0.49,0.75,0,0
Frag,17464,579054,17668,579258,f,0,205,452,159,0.55,0.78,0,0
Frag,17464,579052,17668,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17463,579047,17674,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17470,579052,17674,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17469,579047,17680,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17476,579052,17680,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17475,579047,17686,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17482,579052,17686,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17481,579047,17692,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17488,579052,17692,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17487,579047,17698,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17494,579052,17698,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17493,579047,17704,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17500,579052,17704,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17499,579047,17710,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17506,579052,17710,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17505,579047,17716,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17512,579052,17716,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17511,579047,17722,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17518,579052,17722,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17517,579047,17728,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17524,579052,17728,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17523,579047,17734,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17530,579052,17734,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17529,579047,17740,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17536,579052,17740,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17535,579047,17746,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17542,579052,17746,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17541,579047,17752,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17548,579052,17752,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17547,579047,17758,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17554,579052,17758,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17553,579047,17764,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17560,579052,17764,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17559,579047,17770,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17566,579052,17770,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17565,579047,17776,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17572,579052,17776,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17571,579047,17782,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17578,579052,17782,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17577,579047,17788,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17584,579052,17788,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17583,579047,17794,579258,f,0,212,464,164,0.55,0.77,0,0
Frag,17590,579052,17794,579256,f,0,205,484,163,0.59,0.80,0,0
Frag,17589,579047,17791,579249,f,0,203,460,159,0.57,0.78,0,0
Frag,4799,579255,5004,579050,r,0,206,472,162,0.57,0.79,0,0
Frag,4792,579264,5004,579052,r,0,213,500,169,0.59,0.79,0,0
Frag,4808,579252,5010,579050,r,0,203,468,160,0.58,0.79,0,0
Frag,4807,579259,5016,579050,r,0,210,472,164,0.56,0.78,0,0
Frag,4820,579252,5020,579052,r,0,201,460,158,0.57,0.79,0,0
Frag,4812,579262,5024,579050,r,0,213,500,169,0.59,0.79,0,0
Frag,4826,579252,5028,579050,r,0,203,468,160,0.58,0.79,0,0
Frag,4818,579262,5028,579052,r,0,211,492,167,0.58,0.79,0,0
Frag,4832,579252,5034,579050,r,0,203,476,161,0.59,0.79,0,0
Frag,4824,579262,5036,579050,r,0,213,500,169,0.59,0.79,0,0
Frag,4838,579252,5040,579050,r,0,203,476,161,0.59,0.79,0,0
Frag,4830,579262,5042,579050,r,0,213,508,170,0.60,0.80,0,0
Frag,4844,579252,5044,579052,r,0,201,468,159,0.58,0.79,0,0
Frag,4836,579262,5048,579050,r,0,213,508,170,0.60,0.80,0,0
Frag,4850,579252,5052,579050,r,0,203,484,162,0.60,0.80,0,0
Frag,4842,579262,5052,579052,r,0,211,500,168,0.59,0.80,0,0
Frag,4856,579252,5058,579050,r,0,203,484,162,0.60,0.80,0,0
Frag,4848,579262,5060,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4862,579252,5064,579050,r,0,203,484,162,0.60,0.80,0,0
Frag,4854,579262,5066,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4868,579252,5068,579052,r,0,201,476,160,0.59,0.80,0,0
Frag,4860,579262,5072,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4874,579252,5076,579050,r,0,203,492,163,0.61,0.80,0,0
Frag,4866,579262,5076,579052,r,0,211,508,169,0.60,0.80,0,0
Frag,4880,579252,5082,579050,r,0,203,492,163,0.61,0.80,0,0
Frag,4872,579262,5084,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4878,579262,5090,579050,r,0,213,532,173,0.62,0.81,0,0
Frag,4884,579262,5096,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4878,579270,5098,579050,r,0,221,500,173,0.57,0.78,0,0
Frag,4890,579262,5100,579052,r,0,211,508,169,0.60,0.80,0,0
Frag,4904,579252,5106,579050,r,0,203,508,165,0.63,0.81,0,0
Frag,4896,579262,5108,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4902,579262,5114,579050,r,0,213,532,173,0.62,0.81,0,0
Frag,4908,579262,5120,579050,r,0,213,508,170,0.60,0.80,0,0
Frag,4902,579270,5122,579050,r,0,221,516,175,0.58,0.79,0,0
Frag,4908,579270,5128,579050,r,0,221,508,174,0.57,0.79,0,0
Frag,4928,579252,5130,579050,r,0,203,524,167,0.65,0.82,0,0
Frag,4934,579252,5136,579050,r,0,203,508,165,0.63,0.81,0,0
Frag,4926,579262,5138,579050,r,0,213,532,173,0.62,0.81,0,0
Frag,4932,579262,5144,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4926,579270,5146,579050,r,0,221,532,177,0.60,0.80,0,0
Frag,4940,579262,5152,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4941,579263,5154,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,4948,579262,5160,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4949,579263,5162,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,4956,579262,5168,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4957,579263,5170,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,4964,579262,5176,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4965,579263,5178,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,4972,579262,5184,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4973,579263,5186,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,4980,579262,5192,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4981,579263,5194,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,4988,579262,5200,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4989,579263,5202,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,4996,579262,5208,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,4997,579263,5210,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,5004,579262,5216,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,5005,579263,5218,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,5012,579262,5224,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,5013,579263,5226,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,5020,579262,5232,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,5021,579263,5234,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,5028,579262,5240,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,5029,579263,5242,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,5036,579262,5248,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,5037,579263,5250,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,5044,579262,5256,579050,r,0,213,516,171,0.61,0.80,0,0
Frag,5045,579263,5258,579050,r,0,214,528,173,0.62,0.81,0,0
Frag,5052,579262,5264,579050,r,0,213,508,170,0.60,0.80,0,0
Frag,5053,579263,5265,579051,r,0,213,516,171,0.61,0.80,0,0
Frag,5060,579262,5269,579053,r,0,210,496,167,0.59,0.80,0,0
Frag,5061,579263,5269,579055,r,0,209,500,167,0.60,0.80,0,0
Frag,5068,579262,5269,579061,r,0,202,472,160,0.58,0.79,0,0
Frag,5069,579263,5269,579063,r,0,201,476,160,0.59,0.80,0,0
Frag,8757,579246,8971,579032,r,0,215,516,172,0.60,0.80,0,0
Frag,17167,579252,17369,579050,r,0,203,380,149,0.47,0.73,0,0
Frag,17175,579252,17375,579052,r,0,201,364,146,0.45,0.73,0,0
Frag,17183,579252,17384,579051,r,0,202,344,144,0.43,0.71,0,0
Frag,19675,579252,19877,579050,r,0,203,540,169,0.67,0.83,0,0
Frag,19677,579252,19879,579050,r,0,203,580,174,0.71,0.86,0,0
Frag,19679,579252,19907,579024,r,0,229,524,180,0.57,0.79,0,0
Frag,19681,579252,19883,579050,r,0,203,540,169,0.67,0.83,0,0
Frag,19685,579252,19900,579037,r,0,216,536,175,0.62,0.81,0,0
Frag,19690,579249,19897,579042,r,0,208,560,174,0.67,0.84,0,0
Frag,19689,579252,19897,579044,r,0,209,540,172,0.65,0.82,0,0
Frag,19691,579252,19906,579037,r,0,216,576,180,0.67,0.83,0,0
Frag,19693,579252,19903,579042,r,0,211,580,178,0.69,0.84,0,0
Frag,19701,579246,19903,579044,r,0,203,524,167,0.65,0.82,0,0
Frag,19700,579249,19911,579038,r,0,212,536,173,0.63,0.82,0,0
Frag,19697,579254,19903,579048,r,0,207,532,170,0.64,0.82,0,0
Frag,19697,579256,19906,579047,r,0,210,520,170,0.62,0.81,0,0
Frag,19697,579258,19907,579048,r,0,211,532,172,0.63,0.82,0,0
Frag,19705,579252,19905,579052,r,0,201,500,163,0.62,0.81,0,0
Frag,19709,579252,19911,579050,r,0,203,500,164,0.62,0.81,0,0
Frag,19713,579254,19917,579050,r,0,205,532,169,0.65,0.82,0,0
Frag,19713,579256,19919,579050,r,0,207,516,168,0.62,0.81,0,0
Frag,19713,579258,19921,579050,r,0,209,548,173,0.66,0.83,0,0
Frag,19721,579252,19922,579051,r,0,202,536,168,0.66,0.83,0,0
Frag,19725,579260,19925,579060,r,0,201,484,161,0.60,0.80,0,0
Frag,30808,579256,31014,579050,r,0,207,524,169,0.63,0.82,0,0
Frag,30807,579259,31016,579050,r,0,210,536,172,0.64,0.82,0,0
Frag,30819,579253,31020,579052,r,0,202,528,167,0.65,0.83,0,0
Frag,30826,579252,31036,579042,r,0,211,516,170,0.61,0.81,0,0
Frag,30834,579246,31036,579044,r,0,203,548,170,0.67,0.84,0,0
Frag,30833,579249,31035,579047,r,0,203,564,172,0.69,0.85,0,0
Frag,30830,579254,31036,579048,r,0,207,516,168,0.62,0.81,0,0
Frag,30830,579256,31030,579056,r,0,201,524,166,0.65,0.83,0,0
Frag,30830,579258,31038,579050,r,0,209,508,168,0.61,0.80,0,0
Frag,30838,579252,31040,579050,r,0,203,516,166,0.64,0.82,0,0
Frag,30844,579254,31044,579054,r,0,201,516,165,0.64,0.82,0,0
Frag,30844,579256,31044,579056,r,0,201,516,165,0.64,0.82,0,0
Frag,30844,579258,31044,579058,r,0,201,516,165,0.64,0.82,0,0
Frag,30859,579249,31061,579047,r,0,203,492,163,0.61,0.80,0,0
Frag,30856,579254,31069,579041,r,0,214,472,166,0.55,0.78,0,0
Frag,31605,579252,31807,579050,r,0,203,500,164,0.62,0.81,0,0
Frag,31607,579252,31809,579050,r,0,203,508,165,0.63,0.81,0,0
Frag,31609,579252,31810,579051,r,0,202,496,163,0.61,0.81,0,0
Frag,31611,579252,31813,579050,r,0,203,484,162,0.60,0.80,0,0
Frag,31613,579252,31815,579050,r,0,203,500,164,0.62,0.81,0,0
Frag,31599,579268,31817,579050,r,0,219,500,172,0.57,0.79,0,0
Frag,31619,579252,31820,579051,r,0,202,496,163,0.61,0.81,0,0
Frag,31623,579252,31825,579050,r,0,203,468,160,0.58,0.79,0,0
Frag,31625,579252,31827,579050,r,0,203,500,164,0.62,0.81,0,0
Frag,31629,579252,31830,579051,r,0,202,512,165,0.63,0.82,0,0
Frag,31633,579254,31837,579050,r,0,205,508,166,0.62,0.81,0,0
Frag,31633,579256,31839,579050,r,0,207,492,165,0.59,0.80,0,0
Frag,31633,579258,31841,579050,r,0,209,492,166,0.59,0.79,0,0
Frag,31651,579242,31882,579011,r,0,232,488,177,0.53,0.76,0,0
Frag,31643,579252,31845,579050,r,0,203,508,165,0.63,0.81,0,0
Frag,31651,579246,31919,578978,r,0,269,524,200,0.49,0.74,0,0
Frag,31646,579257,31853,579050,r,0,208,496,166,0.60,0.80,0,0
Frag,31649,579256,31855,579050,r,0,207,500,166,0.60,0.80,0,0
Frag,31657,579252,31859,579050,r,0,203,508,165,0.63,0.81,0,0
Frag,31661,579252,31861,579052,r,0,201,488,161,0.61,0.80,0,0
Frag,31665,579252,31897,579020,r,0,233,516,181,0.55,0.78,0,0
Frag,31669,579252,31919,579002,r,0,251,492,187,0.49,0.75,0,0
Frag,31673,579252,31890,579035,r,0,218,456,166,0.52,0.76,0,0
Frag,31681,579246,31884,579043,r,0,204,464,160,0.57,0.78,0,0
Frag,31677,579252,31880,579049,r,0,204,472,161,0.58,0.79,0,0
Frag,31682,579249,31884,579047,r,0,203,444,157,0.55,0.77,0,0
Frag,31691,579246,31899,579038,r,0,209,420,157,0.50,0.75,0,0
Frag,31701,579252,31908,579045,r,0,208,392,153,0.47,0.74,0,0
Frag,36965,579265,37189,579041,r,0,225,516,177,0.57,0.79,0,0
Frag,36985,579247,37195,579037,r,0,211,532,172,0.63,0.82,0,0
Frag,36996,579246,37204,579038,r,0,209,532,171,0.64,0.82,0,0
Frag,36998,579246,37207,579037,r,0,210,536,172,0.64,0.82,0,0
Frag,36997,579249,37199,579047,r,0,203,524,167,0.65,0.82,0,0
Frag,36976,579272,37200,579048,r,0,225,532,179,0.59,0.80,0,0
Frag,36992,579258,37212,579038,r,0,221,532,177,0.60,0.80,0,0
Frag,36995,579257,37215,579037,r,0,221,508,174,0.57,0.79,0,0
Frag,37002,579252,37207,579047,r,0,206,520,168,0.63,0.82,0,0
Frag,37004,579252,37208,579048,r,0,205,500,165,0.61,0.80,0,0
Frag,37006,579252,37220,579038,r,0,215,540,175,0.63,0.81,0,0
Frag,37010,579252,37215,579047,r,0,206,488,164,0.59,0.80,0,0
Frag,37012,579252,37216,579048,r,0,205,508,166,0.62,0.81,0,0
Frag,37014,579252,37214,579052,r,0,201,492,162,0.61,0.81,0,0
Frag,37018,579252,37220,579050,r,0,203,508,165,0.63,0.81,0,0
Frag,37022,579254,37226,579050,r,0,205,484,163,0.59,0.80,0,0
Frag,37022,579256,37228,579050,r,0,207,500,166,0.60,0.80,0,0
Frag,37022,579258,37228,579052,r,0,207,508,167,0.61,0.81,0,0
Frag,37030,579252,37235,579047,r,0,206,488,164,0.59,0.80,0,0
Frag,37032,579252,37236,579048,r,0,205,500,165,0.61,0.80,0,0
Frag,37034,579252,37234,579052,r,0,201,484,161,0.60,0.80,0,0
Frag,37036,579252,37238,579050,r,0,203,468,160,0.58,0.79,0,0
Frag,37038,579252,37240,579050,r,0,203,468,160,0.58,0.79,0,0
Frag,37040,579252,37255,579037,r,0,216,480,168,0.56,0.78,0,0
Frag,37042,579252,37244,579050,r,0,203,468,160,0.58,0.79,0,0
Frag,37044,579252,37246,579050,r,0,203,468,160,0.58,0.79,0,0
Frag,37046,579252,37246,579052,r,0,201,460,158,0.57,0.79,0,0
Frag,37050,579252,37264,579038,r,0,215,468,166,0.54,0.77,0,0
Frag,37058,579246,37267,579037,r,0,210,488,166,0.58,0.79,0,0
Frag,37057,579249,37259,579047,r,0,203,484,162,0.60,0.80,0,0
Frag,37054,579254,37260,579048,r,0,207,468,162,0.57,0.78,0,0
Frag,37054,579256,37272,579038,r,0,219,460,167,0.53,0.76,0,0
Frag,37054,579258,37258,579054,r,0,205,460,160,0.56,0.78,0,0
Frag,37062,579252,37267,579047,r,0,206,480,163,0.58,0.79,0,0
Frag,37064,579252,37268,579048,r,0,205,484,163,0.59,0.80,0,0
Frag,37068,579254,37272,579050,r,0,205,436,157,0.53,0.77,0,0
Frag,37068,579256,37274,579050,r,0,207,476,163,0.57,0.79,0,0
Frag,37068,579258,37276,579050,r,0,209,444,160,0.53,0.77,0,0
Frag,37076,579252,37278,579050,r,0,203,428,155,0.53,0.76,0,0
Frag,37078,579252,37280,579050,r,0,203,460,159,0.57,0.78,0,0
Frag,37080,579252,37280,579052,r,0,201,436,155,0.54,0.77,0,0
Frag,37087,579249,37288,579048,r,0,202,456,158,0.56,0.78,0,0
Frag,37084,579254,37286,579052,r,0,203,444,157,0.55,0.77,0,0
Frag,37084,579256,37290,579050,r,0,207,428,157,0.52,0.76,0,0
Frag,37084,579258,37292,579050,r,0,209,444,160,0.53,0.77,0,0
Frag,37092,579252,37319,579025,r,0,228,416,166,0.46,0.73,0,0
Frag,37102,579246,37306,579042,r,0,205,460,160,0.56,0.78,0,0
Frag,37096,579254,37307,579043,r,0,212,432,160,0.51,0.75,0,0
Frag,37096,579256,37324,579028,r,0,229,516,179,0.56,0.78,0,0
Frag,37096,579258,37311,579043,r,0,216,432,162,0.50,0.75,0,0
Frag,37098,579260,37298,579060,r,0,201,444,156,0.55,0.78,0,0
Frag,37305,579254,37521,579038,r,0,217,364,154,0.42,0.71,0,0
Frag,37311,579260,37524,579047,r,0,214,360,152,0.42,0.71,0,0
Frag,37319,579260,37532,579047,r,0,214,360,152,0.42,0.71,0,0
Frag,37339,579258,37549,579048,r,0,211,380,153,0.45,0.73,0,0
Frag,37613,579260,37818,579055,r,0,206,352,147,0.43,0.71,0,0
Frag,57998,579252,58203,579047,r,0,206,464,161,0.56,0.78,0,0
Frag,58007,579249,58209,579047,r,0,203,460,159,0.57,0.78,0,0
Frag,58004,579256,58208,579052,r,0,205,484,163,0.59,0.80,0,0
Frag,58004,579258,58215,579047,r,0,212,464,164,0.55,0.77,0,0
