All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : alb_e1.fasta
SeqY filename        : gam_e1.fasta
SeqX name            : alb_e1
SeqY name            : gam_e1
SeqX length          : 1000000
SeqY length          : 1000000
Min.fragment.length  : 200
Min.Identity         : 40
Tot Hits (seeds)     : 51688066
Tot Hits (seeds) used: 51687114
Total fragments      : 78
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,423563,391386,423787,391162,r,0,225,404,163,0.45,0.72,0,0
Frag,423508,391447,423742,391213,r,0,235,476,177,0.51,0.75,0,0
Frag,423539,391422,423745,391216,r,0,207,436,158,0.53,0.76,0,0
Frag,423539,391431,423744,391226,r,0,206,440,158,0.53,0.77,0,0
Frag,423503,391470,423745,391228,r,0,243,460,179,0.47,0.74,0,0
Frag,423497,391479,423763,391213,r,0,267,484,194,0.45,0.73,0,0
Frag,423506,391473,423765,391214,r,0,260,456,187,0.44,0.72,0,0
Frag,423563,391419,423768,391214,r,0,206,480,163,0.58,0.79,0,0
Frag,423563,391422,423769,391216,r,0,207,468,162,0.57,0.78,0,0
Frag,423563,391425,423769,391219,r,0,207,492,165,0.59,0.80,0,0
Frag,423563,391428,423768,391223,r,0,206,448,159,0.54,0.77,0,0
Frag,423558,391436,423768,391226,r,0,211,508,169,0.60,0.80,0,0
Frag,423563,391434,423769,391228,r,0,207,532,170,0.64,0.82,0,0
Frag,423563,391437,423786,391214,r,0,224,456,169,0.51,0.75,0,0
Frag,423539,391464,423789,391214,r,0,251,492,187,0.49,0.75,0,0
Frag,423508,391498,423791,391215,r,0,284,520,207,0.46,0.73,0,0
Frag,423563,391446,423796,391213,r,0,234,488,178,0.52,0.76,0,0
Frag,423566,391446,423800,391212,r,0,235,484,178,0.51,0.76,0,0
Frag,423569,391446,423798,391217,r,0,230,528,181,0.57,0.79,0,0
Frag,423571,391447,423798,391220,r,0,228,520,179,0.57,0.79,0,0
Frag,423574,391447,423799,391222,r,0,226,448,169,0.50,0.75,0,0
Frag,423584,391440,423799,391225,r,0,216,456,165,0.53,0.76,0,0
Frag,423584,391443,423798,391229,r,0,215,540,175,0.63,0.81,0,0
Frag,423539,391491,423799,391231,r,0,261,492,192,0.47,0.74,0,0
Frag,423563,391470,423798,391235,r,0,236,496,180,0.53,0.76,0,0
Frag,423539,391497,423798,391238,r,0,260,488,191,0.47,0.73,0,0
Frag,423566,391473,423799,391240,r,0,234,440,172,0.47,0.74,0,0
Frag,423569,391473,423799,391243,r,0,231,460,173,0.50,0.75,0,0
Frag,423572,391473,423798,391247,r,0,227,436,168,0.48,0.74,0,0
Frag,423583,391465,423799,391249,r,0,217,476,168,0.55,0.77,0,0
Frag,423542,391512,423799,391255,r,0,258,472,188,0.46,0.73,0,0
Frag,423563,391497,423799,391261,r,0,237,476,178,0.50,0.75,0,0
Frag,423566,391497,423799,391264,r,0,234,400,167,0.43,0.71,0,0
Frag,423595,391471,423798,391268,r,0,204,368,148,0.45,0.73,0,0
Frag,423574,391498,423799,391273,r,0,226,400,163,0.44,0.72,0,0
Frag,423583,391495,423799,391279,r,0,217,420,161,0.48,0.74,0,0
Frag,423569,391512,423799,391282,r,0,231,372,162,0.40,0.70,0,0
Frag,423571,391513,423799,391285,r,0,229,404,165,0.44,0.72,0,0
Frag,423587,391503,423799,391291,r,0,213,372,153,0.44,0.72,0,0
Frag,423584,391509,423799,391294,r,0,216,352,152,0.41,0.70,0,0
Frag,423563,392130,423766,391927,r,0,204,328,143,0.40,0.70,0,0
Frag,423596,392133,423799,391930,r,0,204,328,143,0.40,0.70,0,0
Frag,617973,251421,618683,250711,r,0,711,1756,575,0.62,0.81,0,0
Frag,619493,249904,619786,249611,r,0,294,744,240,0.63,0.82,0,0
Frag,618711,250689,619483,249917,r,0,773,1748,605,0.57,0.78,0,0
