All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : atr_e5.fasta
SeqY filename        : gam_e1.fasta
SeqX name            : atr_e5
SeqY name            : gam_e1
SeqX length          : 1000000
SeqY length          : 1000000
Min.fragment.length  : 200
Min.Identity         : 40
Tot Hits (seeds)     : 29541287
Tot Hits (seeds) used: 29538724
Total fragments      : 288
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,279479,31828,279713,31594,r,0,235,610,190,0.65,0.81,0,0
Frag,279479,31830,279711,31598,r,0,233,602,188,0.65,0.81,0,0
Frag,279481,31830,279714,31597,r,0,234,582,186,0.62,0.79,0,0
Frag,279479,31834,279714,31599,r,0,236,606,190,0.64,0.81,0,0
Frag,279479,31836,279711,31604,r,0,233,594,187,0.64,0.80,0,0
Frag,279479,31838,279711,31606,r,0,233,626,191,0.67,0.82,0,0
Frag,279479,31840,279714,31605,r,0,236,606,190,0.64,0.81,0,0
Frag,279479,31842,279714,31607,r,0,236,614,191,0.65,0.81,0,0
Frag,279481,31842,279726,31597,r,0,246,598,194,0.61,0.79,0,0
Frag,279474,31851,279714,31611,r,0,241,594,191,0.62,0.79,0,0
Frag,279480,31847,279714,31613,r,0,235,610,190,0.65,0.81,0,0
Frag,279482,31847,279725,31604,r,0,244,590,192,0.60,0.79,0,0
Frag,279479,31852,279726,31605,r,0,248,574,192,0.58,0.77,0,0
Frag,279479,31854,279726,31607,r,0,248,606,196,0.61,0.79,0,0
Frag,279479,31856,279726,31609,r,0,248,582,193,0.59,0.78,0,0
Frag,279479,31858,279714,31623,r,0,236,606,190,0.64,0.81,0,0
Frag,279479,31860,279714,31625,r,0,236,590,188,0.62,0.80,0,0
Frag,279481,31860,279726,31615,r,0,246,574,191,0.58,0.78,0,0
Frag,279483,31860,279714,31629,r,0,232,598,187,0.64,0.81,0,0
Frag,279485,31860,279710,31635,r,0,226,582,182,0.64,0.81,0,0
Frag,279487,31860,279711,31636,r,0,225,594,183,0.66,0.81,0,0
Frag,279489,31860,279716,31633,r,0,228,574,182,0.63,0.80,0,0
Frag,279491,31860,279726,31625,r,0,236,550,183,0.58,0.78,0,0
Frag,279493,31860,279714,31639,r,0,222,566,178,0.64,0.80,0,0
Frag,279495,31860,279704,31651,r,0,210,534,168,0.64,0.80,0,0
Frag,279473,31884,279706,31651,r,0,234,566,184,0.60,0.79,0,0
Frag,279475,31884,279708,31651,r,0,234,558,183,0.60,0.78,0,0
Frag,279482,31879,279727,31634,r,0,246,558,189,0.57,0.77,0,0
Frag,279503,31860,279711,31652,r,0,209,546,169,0.65,0.81,0,0
Frag,279486,31879,279726,31639,r,0,241,570,188,0.59,0.78,0,0
Frag,279507,31860,279714,31653,r,0,208,550,169,0.66,0.81,0,0
Frag,279490,31879,279709,31660,r,0,220,550,175,0.62,0.80,0,0
Frag,279511,31860,279714,31657,r,0,204,534,165,0.65,0.81,0,0
Frag,279494,31879,279711,31662,r,0,218,526,171,0.60,0.78,0,0
Frag,279498,31879,279714,31663,r,0,217,514,169,0.59,0.78,0,0
Frag,279500,31879,279726,31653,r,0,227,522,175,0.57,0.77,0,0
Frag,279502,31879,279711,31670,r,0,210,486,162,0.58,0.77,0,0
Frag,279504,31879,279714,31669,r,0,211,498,164,0.59,0.78,0,0
Frag,279506,31879,279714,31671,r,0,209,482,161,0.58,0.77,0,0
Frag,279508,31879,279726,31661,r,0,219,506,169,0.58,0.77,0,0
Frag,279510,31879,279714,31675,r,0,205,482,159,0.59,0.78,0,0
Frag,279512,31879,279714,31677,r,0,203,466,156,0.57,0.77,0,0
Frag,279481,31940,279709,31712,r,0,229,394,160,0.43,0.70,0,0
Frag,279489,31940,279714,31715,r,0,226,414,161,0.46,0.71,0,0
Frag,279498,31939,279714,31723,r,0,217,394,154,0.45,0.71,0,0
Frag,279499,31940,279714,31725,r,0,216,382,152,0.44,0.70,0,0
Frag,279501,31940,279714,31727,r,0,214,374,150,0.44,0.70,0,0
Frag,279473,37199,279676,36996,r,0,204,526,164,0.64,0.80,0,0
Frag,279476,37200,279680,36996,r,0,205,530,165,0.65,0.80,0,0
Frag,279480,37198,279682,36996,r,0,203,538,165,0.66,0.81,0,0
Frag,279482,37198,279684,36996,r,0,203,530,164,0.65,0.81,0,0
Frag,279474,37208,279686,36996,r,0,213,530,169,0.62,0.79,0,0
Frag,279476,37208,279688,36996,r,0,213,554,172,0.65,0.81,0,0
Frag,279480,37206,279690,36996,r,0,211,562,172,0.67,0.82,0,0
Frag,279482,37206,279692,36996,r,0,211,562,172,0.67,0.82,0,0
Frag,279474,37216,279694,36996,r,0,221,554,176,0.63,0.80,0,0
Frag,279476,37216,279696,36996,r,0,221,570,178,0.64,0.81,0,0
Frag,279480,37214,279698,36996,r,0,219,570,177,0.65,0.81,0,0
Frag,279482,37214,279700,36996,r,0,219,578,178,0.66,0.81,0,0
Frag,279479,37219,279702,36996,r,0,224,582,181,0.65,0.81,0,0
Frag,279479,37221,279704,36996,r,0,226,574,181,0.63,0.80,0,0
Frag,279479,37223,279714,36988,r,0,236,590,188,0.62,0.80,0,0
Frag,279479,37225,279708,36996,r,0,230,590,185,0.64,0.80,0,0
Frag,279479,37227,279710,36996,r,0,232,598,187,0.64,0.81,0,0
Frag,279480,37228,279711,36997,r,0,232,590,186,0.64,0.80,0,0
Frag,279474,37236,279715,36995,r,0,242,598,192,0.62,0.79,0,0
Frag,279476,37236,279714,36998,r,0,239,602,191,0.63,0.80,0,0
Frag,279480,37234,279714,37000,r,0,235,610,190,0.65,0.81,0,0
Frag,279479,37237,279714,37002,r,0,236,598,189,0.63,0.80,0,0
Frag,279479,37239,279714,37004,r,0,236,590,188,0.62,0.80,0,0
Frag,279479,37241,279714,37006,r,0,236,590,188,0.62,0.80,0,0
Frag,279479,37243,279727,36995,r,0,249,602,196,0.60,0.79,0,0
Frag,279479,37245,279731,36993,r,0,253,594,197,0.59,0.78,0,0
Frag,279480,37246,279726,37000,r,0,247,602,195,0.61,0.79,0,0
Frag,279482,37246,279726,37002,r,0,245,578,191,0.59,0.78,0,0
Frag,279484,37246,279726,37004,r,0,243,570,189,0.59,0.78,0,0
Frag,279473,37259,279726,37006,r,0,254,582,196,0.57,0.77,0,0
Frag,279480,37254,279726,37008,r,0,247,562,190,0.57,0.77,0,0
Frag,279476,37260,279726,37010,r,0,251,562,192,0.56,0.76,0,0
Frag,279480,37258,279726,37012,r,0,247,570,191,0.58,0.77,0,0
Frag,279482,37258,279726,37014,r,0,245,562,189,0.57,0.77,0,0
Frag,279474,37268,279726,37016,r,0,253,554,192,0.55,0.76,0,0
Frag,279476,37268,279726,37018,r,0,251,570,193,0.57,0.77,0,0
Frag,279480,37266,279714,37032,r,0,235,554,183,0.59,0.78,0,0
Frag,279482,37266,279714,37034,r,0,233,546,181,0.59,0.78,0,0
Frag,279479,37271,279727,37023,r,0,249,538,188,0.54,0.76,0,0
Frag,279479,37273,279726,37026,r,0,248,542,188,0.55,0.76,0,0
Frag,279479,37275,279726,37028,r,0,248,534,187,0.54,0.75,0,0
Frag,279479,37277,279726,37030,r,0,248,542,188,0.55,0.76,0,0
Frag,279479,37279,279726,37032,r,0,248,542,188,0.55,0.76,0,0
Frag,279480,37280,279726,37034,r,0,247,530,186,0.54,0.75,0,0
Frag,279474,37288,279726,37036,r,0,253,538,190,0.53,0.75,0,0
Frag,279476,37288,279726,37038,r,0,251,554,191,0.55,0.76,0,0
Frag,279480,37286,279726,37040,r,0,247,554,189,0.56,0.77,0,0
Frag,279479,37289,279726,37042,r,0,248,550,189,0.55,0.76,0,0
Frag,279479,37291,279726,37044,r,0,248,566,191,0.57,0.77,0,0
Frag,279479,37293,279726,37046,r,0,248,542,188,0.55,0.76,0,0
Frag,279479,37295,279726,37048,r,0,248,542,188,0.55,0.76,0,0
Frag,279479,37297,279726,37050,r,0,248,558,190,0.56,0.77,0,0
Frag,279480,37298,279714,37064,r,0,235,530,180,0.56,0.77,0,0
Frag,279473,37307,279710,37070,r,0,238,534,182,0.56,0.76,0,0
Frag,279484,37298,279727,37055,r,0,244,534,185,0.55,0.76,0,0
Frag,279486,37298,279726,37058,r,0,241,530,183,0.55,0.76,0,0
Frag,279488,37298,279726,37060,r,0,239,514,180,0.54,0.75,0,0
Frag,279490,37298,279726,37062,r,0,237,506,178,0.53,0.75,0,0
Frag,279492,37298,279726,37064,r,0,235,498,176,0.53,0.75,0,0
Frag,279494,37298,279714,37078,r,0,221,482,167,0.55,0.76,0,0
Frag,279498,37296,279714,37080,r,0,217,474,164,0.55,0.76,0,0
Frag,279496,37300,279727,37069,r,0,232,486,173,0.52,0.75,0,0
Frag,279497,37301,279726,37072,r,0,230,462,169,0.50,0.73,0,0
Frag,279502,37298,279726,37074,r,0,225,458,166,0.51,0.74,0,0
Frag,279504,37298,279726,37076,r,0,223,450,164,0.50,0.74,0,0
Frag,279506,37298,279726,37078,r,0,221,442,162,0.50,0.73,0,0
Frag,279508,37298,279726,37080,r,0,219,442,161,0.50,0.74,0,0
Frag,279514,37298,279727,37085,r,0,214,438,158,0.51,0.74,0,0
Frag,279516,37298,279726,37088,r,0,211,426,155,0.50,0.73,0,0
Frag,279518,37298,279726,37090,r,0,209,410,152,0.49,0.73,0,0
Frag,279520,37298,279726,37092,r,0,207,402,150,0.49,0.72,0,0
Frag,279527,37297,279727,37097,r,0,201,418,149,0.52,0.74,0,0
Frag,279474,37509,279680,37303,r,0,207,338,142,0.41,0.69,0,0
Frag,279482,37507,279686,37303,r,0,205,330,140,0.40,0.68,0,0
Frag,279474,37517,279688,37303,r,0,215,354,148,0.41,0.69,0,0
Frag,279476,37525,279698,37303,r,0,223,362,153,0.41,0.69,0,0
Frag,279480,37523,279700,37303,r,0,221,370,153,0.42,0.69,0,0
Frag,279482,37523,279702,37303,r,0,221,354,151,0.40,0.68,0,0
Frag,279474,37533,279704,37303,r,0,231,386,160,0.42,0.69,0,0
Frag,279476,37533,279706,37303,r,0,231,386,160,0.42,0.69,0,0
Frag,279482,37531,279710,37303,r,0,229,370,157,0.40,0.69,0,0
Frag,279474,37541,279711,37304,r,0,238,390,164,0.41,0.69,0,0
Frag,279480,37539,279711,37308,r,0,232,374,159,0.40,0.69,0,0
Frag,279474,37549,279710,37313,r,0,237,386,163,0.41,0.69,0,0
Frag,279476,37549,279716,37309,r,0,241,394,166,0.41,0.69,0,0
Frag,279480,37555,279714,37321,r,0,235,378,161,0.40,0.69,0,0
Frag,279480,37563,279710,37333,r,0,231,370,158,0.40,0.68,0,0
Frag,279473,37814,279716,37571,r,0,244,398,168,0.41,0.69,0,0
Frag,279480,58196,279680,57996,r,0,201,446,152,0.55,0.76,0,0
Frag,279474,58204,279682,57996,r,0,209,430,154,0.51,0.74,0,0
