All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : atr_e5.fasta
SeqY filename        : gam_e5.fasta
SeqX name            : e5
SeqY name            : e5
SeqX length          : 37911302
SeqY length          : 41963435
Min.fragment.length  : 200
Min.Identity         : 65
Tot Hits (seeds)     : 133241
Tot Hits (seeds) used: 132215
Total fragments      : 478
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,37183061,41629561,37183551,41630051,f,0,491,1492,432,0.76,0.88,0,0
Frag,37281931,41629641,37282170,41629880,f,0,240,800,220,0.83,0.92,0,0
Frag,683129,4754516,683360,4754747,f,0,232,824,219,0.89,0.94,0,0
Frag,683129,4751640,683360,4751871,f,0,232,824,219,0.89,0.94,0,0
Frag,36652475,40077610,36652733,40077868,f,0,259,804,230,0.78,0.89,0,0
Frag,36658006,40082674,36658380,40083048,f,0,375,1044,318,0.70,0.85,0,0
Frag,34776995,37621708,34777267,37621980,f,0,273,900,249,0.82,0.91,0,0
Frag,34751115,37575803,34751824,37576512,f,0,710,2080,615,0.73,0.87,0,0
Frag,34739777,37564066,34740594,37564883,f,0,818,2416,711,0.74,0.87,0,0
Frag,34700322,37505490,34700733,37505901,f,0,412,1176,353,0.71,0.86,0,0
Frag,34682897,37483390,34683135,37483628,f,0,239,812,221,0.85,0.92,0,0
Frag,7047209,8995561,7047825,8996177,f,0,617,1788,532,0.72,0.86,0,0
Frag,7085634,9018739,7085877,9018982,f,0,244,808,223,0.83,0.91,0,0
Frag,7086665,9019663,7087108,9020106,f,0,444,1512,411,0.85,0.93,0,0
Frag,7138462,9070375,7138815,9070728,f,0,354,1152,321,0.81,0.91,0,0
Frag,7137200,9069108,7137585,9069493,f,0,386,1152,337,0.75,0.87,0,0
Frag,7137651,9069551,7138417,9070317,f,0,767,2444,689,0.80,0.90,0,0
Frag,7138885,9070725,7139306,9071146,f,0,422,1344,379,0.80,0.90,0,0
Frag,682995,1742087,683360,1742452,f,0,366,1264,341,0.86,0.93,0,0
Frag,682765,1741627,682972,1741834,f,0,208,792,203,0.95,0.98,0,0
Frag,682978,1140797,683313,1141132,f,0,336,1192,317,0.89,0.94,0,0
Frag,9953692,10342788,9954299,10343395,f,0,608,1600,504,0.66,0.83,0,0
Frag,37442074,37742861,37443100,37743887,f,0,1027,3572,960,0.87,0.93,0,0
Frag,37381062,37669274,37381798,37670010,f,0,737,2212,645,0.75,0.88,0,0
Frag,37442096,37466324,37443100,37467328,f,0,1005,3524,943,0.88,0.94,0,0
Frag,37442074,37451579,37443100,37452605,f,0,1027,3596,963,0.88,0.94,0,0
Frag,36939761,36879422,36940088,36879749,f,0,328,1072,298,0.82,0.91,0,0
Frag,36934187,36873594,36934596,36874003,f,0,410,1240,360,0.76,0.88,0,0
Frag,36934187,36871972,36934463,36872248,f,0,277,804,239,0.73,0.86,0,0
Frag,36931061,36867942,36932118,36868999,f,0,1058,3528,970,0.83,0.92,0,0
Frag,9890930,8638231,9891401,8638702,f,0,472,1336,403,0.71,0.85,0,0
Frag,9891780,8639073,9892084,8639377,f,0,305,996,277,0.82,0.91,0,0
Frag,9879525,8619229,9879764,8619468,f,0,240,816,222,0.85,0.93,0,0
Frag,9878437,8617878,9878661,8618102,f,0,225,748,206,0.83,0.92,0,0
Frag,9870126,8608934,9871420,8610228,f,0,1295,3892,1134,0.75,0.88,0,0
Frag,7085106,4770288,7085306,4770488,f,0,201,540,168,0.67,0.84,0,0
Frag,7085106,4770282,7085309,4770485,f,0,204,536,169,0.66,0.83,0,0
Frag,7085107,4770280,7085316,4770489,f,0,210,552,174,0.66,0.83,0,0
Frag,7085107,4770274,7085323,4770490,f,0,217,588,182,0.68,0.84,0,0
Frag,7085106,4770249,7085318,4770461,f,0,213,556,176,0.65,0.83,0,0
Frag,7085107,4770241,7085321,4770455,f,0,215,580,180,0.67,0.84,0,0
Frag,7085113,4770223,7085321,4770431,f,0,209,564,175,0.67,0.84,0,0
Frag,34128863,31442349,34129197,31442683,f,0,335,1092,304,0.81,0.91,0,0
Frag,34109997,31420655,34110242,31420900,f,0,246,720,213,0.73,0.87,0,0
Frag,34104052,31414272,34104360,31414580,f,0,309,988,278,0.80,0.90,0,0
Frag,34097586,31406428,34098208,31407050,f,0,623,1884,547,0.76,0.88,0,0
Frag,34090364,31398994,34091222,31399852,f,0,859,2420,732,0.70,0.85,0,0
Frag,34086008,31394037,34086242,31394271,f,0,235,716,207,0.76,0.88,0,0
Frag,34011042,31317520,34011989,31318467,f,0,948,2544,792,0.67,0.84,0,0
Frag,34004547,31307939,34005511,31308903,f,0,965,2580,805,0.67,0.83,0,0
Frag,33973734,31266086,33974322,31266674,f,0,589,1660,502,0.70,0.85,0,0
Frag,33903507,31114035,33903718,31114246,f,0,212,672,190,0.79,0.90,0,0
Frag,33859387,31053827,33859704,31054144,f,0,318,1008,285,0.79,0.90,0,0
Frag,33859784,31054214,33860142,31054572,f,0,359,1196,329,0.83,0.92,0,0
Frag,33852829,31045059,33853787,31046017,f,0,959,2676,814,0.70,0.85,0,0
Frag,33788428,30932233,33788944,30932749,f,0,517,1628,462,0.79,0.89,0,0
Frag,33787711,30931462,33787975,30931726,f,0,265,748,226,0.71,0.85,0,0
Frag,33699178,30823973,33699463,30824258,f,0,286,752,237,0.66,0.83,0,0
Frag,33684883,30790102,33685594,30790813,f,0,712,2072,615,0.73,0.86,0,0
Frag,33685845,30791037,33686351,30791543,f,0,507,1612,455,0.79,0.90,0,0
Frag,33623378,30714921,33623816,30715359,f,0,439,1380,392,0.79,0.89,0,0
Frag,33430069,30460348,33430721,30461000,f,0,653,1932,568,0.74,0.87,0,0
Frag,33341331,30351488,33341576,30351733,f,0,246,688,209,0.70,0.85,0,0
Frag,33311652,30305416,33311896,30305660,f,0,245,852,229,0.87,0.93,0,0
Frag,33187024,30144591,33187395,30144962,f,0,372,1024,314,0.69,0.84,0,0
Frag,32858658,29771214,32859500,29772056,f,0,843,2404,722,0.71,0.86,0,0
Frag,32876906,29786365,32877146,29786605,f,0,241,724,211,0.75,0.88,0,0
Frag,32710143,29599577,32710360,29599794,f,0,218,592,183,0.68,0.84,0,0
Frag,32704545,29592539,32704852,29592846,f,0,308,912,268,0.74,0.87,0,0
Frag,32543368,29408500,32543637,29408769,f,0,270,848,241,0.79,0.89,0,0
Frag,32454469,29281119,32455733,29282383,f,0,1265,3420,1060,0.68,0.84,0,0
Frag,32163741,28866988,32164107,28867354,f,0,367,1020,311,0.69,0.85,0,0
Frag,31869070,28441344,31870594,28442868,f,0,1525,4924,1378,0.81,0.90,0,0
Frag,31865490,28436200,31866656,28437366,f,0,1167,3340,1001,0.72,0.86,0,0
Frag,31843013,28407315,31843551,28407853,f,0,539,1428,448,0.66,0.83,0,0
Frag,31834426,28397365,31834630,28397569,f,0,205,628,181,0.77,0.88,0,0
Frag,31832960,28394514,31833255,28394809,f,0,296,1040,278,0.88,0.94,0,0
Frag,31826154,28384909,31826389,28385144,f,0,236,716,207,0.76,0.88,0,0
Frag,7551277,1034093,7551744,1034560,f,0,468,1224,387,0.65,0.83,0,0
Frag,28881874,20461450,28882077,20461653,f,0,204,600,177,0.74,0.87,0,0
Frag,28881248,20460821,28881898,20461471,f,0,651,2340,618,0.90,0.95,0,0
Frag,28880015,20458873,28880829,20459687,f,0,815,2700,745,0.83,0.91,0,0
Frag,28878974,20457814,28879209,20458049,f,0,236,824,221,0.87,0.94,0,0
Frag,28833531,20406746,28833830,20407045,f,0,300,944,268,0.79,0.89,0,0
Frag,28845108,20418004,28846253,20419149,f,0,1146,3520,1013,0.77,0.88,0,0
Frag,28842739,20415623,28844863,20417747,f,0,2125,6468,1871,0.76,0.88,0,0
Frag,28779059,20255127,28779420,20255488,f,0,362,1120,321,0.77,0.89,0,0
Frag,28778153,20254188,28779028,20255063,f,0,876,2504,751,0.71,0.86,0,0
Frag,28605224,20080464,28605682,20080922,f,0,459,1420,407,0.77,0.89,0,0
Frag,28598016,20073060,28598238,20073282,f,0,223,708,200,0.79,0.90,0,0
Frag,27833883,19302888,27834607,19303612,f,0,725,2260,645,0.78,0.89,0,0
Frag,27834689,19303685,27835035,19304031,f,0,347,996,298,0.72,0.86,0,0
Frag,27779472,19242254,27780459,19243241,f,0,988,2640,824,0.67,0.83,0,0
Frag,28486574,19941751,28486847,19942024,f,0,274,808,238,0.74,0.87,0,0
Frag,28014397,19469032,28014895,19469530,f,0,499,1572,446,0.79,0.89,0,0
Frag,28014933,19469544,28015144,19469755,f,0,212,704,194,0.83,0.92,0,0
Frag,28015146,19469754,28015391,19469999,f,0,246,824,226,0.84,0.92,0,0
Frag,28015642,19470214,28015870,19470442,f,0,229,644,195,0.70,0.85,0,0
Frag,28007864,19461820,28008138,19462094,f,0,275,716,227,0.65,0.83,0,0
Frag,28485139,19938780,28485346,19938987,f,0,208,704,192,0.85,0.92,0,0
Frag,28485460,19939062,28485661,19939263,f,0,202,608,177,0.75,0.88,0,0
Frag,28485758,19939330,28485973,19939545,f,0,216,656,190,0.76,0.88,0,0
Frag,27979336,19431227,27979578,19431469,f,0,243,724,212,0.74,0.87,0,0
Frag,27968290,19415958,27968899,19416567,f,0,610,1616,507,0.66,0.83,0,0
Frag,27931008,19378616,27931220,19378828,f,0,213,676,191,0.79,0.90,0,0
Frag,27930208,19377801,27930930,19378523,f,0,723,2340,654,0.81,0.90,0,0
Frag,27932522,19379841,27933338,19380657,f,0,817,2268,692,0.69,0.85,0,0
Frag,27933520,19380710,27933973,19381163,f,0,454,1568,423,0.86,0.93,0,0
Frag,27939436,19386623,27939651,19386838,f,0,216,680,193,0.79,0.89,0,0
Frag,27687729,19129690,27687938,19129899,f,0,210,720,195,0.86,0.93,0,0
Frag,27672057,19110405,27672257,19110605,f,0,201,704,188,0.88,0.94,0,0
Frag,28388908,19818137,28389293,19818522,f,0,386,1056,325,0.68,0.84,0,0
Frag,28384117,19811161,28384760,19811804,f,0,644,1792,546,0.70,0.85,0,0
Frag,27546600,18971750,27546947,18972097,f,0,348,1064,307,0.76,0.88,0,0
Frag,9954094,1086692,9954299,1086897,f,0,206,616,180,0.75,0.87,0,0
Frag,9953993,647241,9954273,647521,f,0,281,748,234,0.67,0.83,0,0
Frag,9953890,338146,9954299,338555,f,0,410,1072,339,0.65,0.83,0,0
Frag,31133489,10590413,31133732,10590656,f,0,244,744,215,0.76,0.88,0,0
Frag,31137697,10594607,31138093,10595003,f,0,397,1292,360,0.81,0.91,0,0
Frag,31137376,10594275,31137627,10594526,f,0,252,760,221,0.75,0.88,0,0
Frag,31133808,10590699,31135752,10592643,f,0,1945,5940,1715,0.76,0.88,0,0
Frag,31135762,10592650,31136480,10593368,f,0,719,2100,622,0.73,0.87,0,0
Frag,31136734,10593616,31137318,10594200,f,0,585,1812,519,0.77,0.89,0,0
Frag,31130198,10586526,31130526,10586854,f,0,329,876,274,0.67,0.83,0,0
Frag,31058968,10484112,31059214,10484358,f,0,247,788,222,0.80,0.90,0,0
Frag,31048706,10471914,31048913,10472121,f,0,208,648,185,0.78,0.89,0,0
Frag,31043809,10466585,31044146,10466922,f,0,338,1104,307,0.82,0.91,0,0
Frag,31000678,10415387,31000945,10415654,f,0,268,768,230,0.72,0.86,0,0
Frag,30981312,10396017,30981554,10396259,f,0,243,652,203,0.67,0.84,0,0
Frag,30997661,10412143,30998744,10413226,f,0,1084,3216,944,0.74,0.87,0,0
Frag,30959238,10369925,30959438,10370125,f,0,201,640,180,0.80,0.90,0,0
Frag,30960215,10370834,30960745,10371364,f,0,531,1820,493,0.86,0.93,0,0
Frag,30953966,10360082,30954217,10360333,f,0,252,872,235,0.87,0.93,0,0
Frag,30904120,10284348,30904462,10284690,f,0,343,996,296,0.73,0.86,0,0
Frag,30905514,10285667,30906035,10286188,f,0,522,1736,478,0.83,0.92,0,0
Frag,30873240,10239384,30873576,10239720,f,0,337,1068,302,0.79,0.90,0,0
Frag,30870017,10236071,30870217,10236271,f,0,201,740,193,0.92,0.96,0,0
Frag,30839830,10199358,30840380,10199908,f,0,551,1700,488,0.77,0.89,0,0
Frag,30822971,10180130,30823172,10180331,f,0,202,728,192,0.90,0.95,0,0
Frag,30814766,10107623,30815064,10107921,f,0,299,884,260,0.74,0.87,0,0
Frag,30786508,10070661,30786754,10070907,f,0,247,668,207,0.68,0.84,0,0
Frag,30758152,10040194,30758404,10040446,f,0,253,684,212,0.68,0.84,0,0
Frag,30775761,10057420,30776348,10058007,f,0,588,1904,532,0.81,0.90,0,0
Frag,30718848,9873402,30719149,9873703,f,0,302,864,259,0.72,0.86,0,0
Frag,30719588,9874043,30720114,9874569,f,0,527,1636,468,0.78,0.89,0,0
Frag,30720190,9874618,30720786,9875214,f,0,597,1956,543,0.82,0.91,0,0
Frag,30705709,9845241,30705963,9845495,f,0,255,844,233,0.83,0.91,0,0
Frag,30705072,9844595,30705591,9845114,f,0,520,1368,431,0.66,0.83,0,0
Frag,34794763,4770267,34794976,4770480,f,0,214,568,178,0.66,0.83,0,0
Frag,256561,2284965,256945,2284581,r,0,385,1012,319,0.66,0.83,0,0
Frag,683134,8129955,683345,8129744,r,0,212,760,201,0.90,0.95,0,0
Frag,682767,8130356,682972,8130151,r,0,206,712,192,0.86,0.93,0,0
Frag,9954094,857064,9954299,856859,r,0,206,592,177,0.72,0.86,0,0
Frag,9953694,925239,9953934,924999,r,0,241,668,204,0.69,0.85,0,0
Frag,6793159,5040272,6793389,5040042,r,0,231,708,204,0.77,0.88,0,0
Frag,6760962,5074431,6761181,5074212,r,0,220,712,199,0.81,0.90,0,0
Frag,6761768,5073692,6761983,5073477,r,0,216,592,182,0.69,0.84,0,0
Frag,6805082,5031628,6805292,5031418,r,0,211,644,186,0.76,0.88,0,0
Frag,6805356,5031356,6805821,5030891,r,0,466,1216,385,0.65,0.83,0,0
Frag,6818056,5020383,6818840,5019599,r,0,785,2100,655,0.67,0.83,0,0
Frag,6823496,5015174,6823967,5014703,r,0,472,1368,407,0.72,0.86,0,0
Frag,6824003,5014676,6824408,5014271,r,0,406,1128,344,0.69,0.85,0,0
Frag,6825662,5013032,6825928,5012766,r,0,267,748,227,0.70,0.85,0,0
Frag,6827070,5011639,6827434,5011275,r,0,365,1068,316,0.73,0.87,0,0
Frag,6749579,5092710,6749871,5092418,r,0,293,780,244,0.67,0.83,0,0
Frag,6724803,5118531,6725040,5118294,r,0,238,912,233,0.96,0.98,0,0
Frag,6736489,5107613,6736814,5107288,r,0,326,1264,321,0.97,0.98,0,0
Frag,9953969,2518568,9954299,2518238,r,0,331,884,276,0.67,0.83,0,0
Frag,9953970,3961706,9954299,3961377,r,0,330,912,279,0.69,0.85,0,0
Frag,9953891,4284204,9954298,4283797,r,0,408,1072,338,0.66,0.83,0,0
Frag,9954086,4448989,9954299,4448776,r,0,214,656,189,0.77,0.88,0,0
Frag,9954626,4448728,9955027,4448327,r,0,402,1064,334,0.66,0.83,0,0
Frag,6019581,9152079,6020657,9151003,r,0,1077,3324,954,0.77,0.89,0,0
Frag,6011801,9163098,6012113,9162786,r,0,313,1012,283,0.81,0.90,0,0
Frag,5886302,9374055,5886504,9373853,r,0,203,684,187,0.84,0.92,0,0
Frag,5886665,9373721,5887281,9373105,r,0,617,1820,536,0.74,0.87,0,0
Frag,5888263,9372993,5888478,9372778,r,0,216,672,192,0.78,0.89,0,0
Frag,5713636,9646748,5713844,9646540,r,0,209,548,173,0.66,0.83,0,0
Frag,5588245,9818642,5588463,9818424,r,0,219,740,202,0.84,0.92,0,0
Frag,5589714,9817200,5592078,9814836,r,0,2365,7404,2108,0.78,0.89,0,0
Frag,5588562,9818355,5589765,9817152,r,0,1204,3640,1057,0.76,0.88,0,0
Frag,5595849,9811273,5596680,9810442,r,0,832,2248,697,0.68,0.84,0,0
Frag,5596739,9810386,5597429,9809696,r,0,691,2132,612,0.77,0.89,0,0
Frag,5602001,9805258,5602303,9804956,r,0,303,876,261,0.72,0.86,0,0
Frag,5599336,9807929,5601932,9805333,r,0,2597,6996,2173,0.67,0.84,0,0
Frag,5602363,9804908,5602611,9804660,r,0,249,836,229,0.84,0.92,0,0
Frag,5608502,9798954,5610581,9796875,r,0,2080,6056,1797,0.73,0.86,0,0
Frag,5611455,9796818,5611992,9796281,r,0,538,1688,480,0.78,0.89,0,0
Frag,5612063,9796230,5612270,9796023,r,0,208,640,184,0.77,0.88,0,0
Frag,5616883,9791422,5617098,9791207,r,0,216,752,202,0.87,0.94,0,0
Frag,9461396,8207033,9461862,8206567,r,0,467,1220,386,0.65,0.83,0,0
Frag,9430474,8238226,9430769,8237931,r,0,296,848,254,0.72,0.86,0,0
Frag,9413906,11737001,9414107,11736800,r,0,202,696,188,0.86,0.93,0,0
Frag,9414601,11736747,9415205,11736143,r,0,605,1932,544,0.80,0.90,0,0
Frag,9421357,11730130,9421785,11729702,r,0,429,1412,391,0.82,0.91,0,0
Frag,9294748,11861115,9295069,11860794,r,0,322,1024,289,0.80,0.90,0,0
Frag,9293806,11862074,9294025,11861855,r,0,220,720,200,0.82,0.91,0,0
Frag,9350118,11805767,9350384,11805501,r,0,267,812,235,0.76,0.88,0,0
Frag,5346276,20508820,5346589,20508507,r,0,314,896,269,0.71,0.86,0,0
Frag,5337156,20519886,5337759,20519283,r,0,604,1624,505,0.67,0.84,0,0
Frag,5294271,20567147,5294579,20566839,r,0,309,900,267,0.73,0.86,0,0
Frag,5283015,20581004,5283297,20580722,r,0,283,916,256,0.81,0.90,0,0
Frag,5282336,20582059,5282710,20581685,r,0,375,1068,321,0.71,0.86,0,0
Frag,5279804,20584597,5282247,20582154,r,0,2444,7144,2115,0.73,0.87,0,0
Frag,5179080,20689175,5179575,20688680,r,0,496,1544,441,0.78,0.89,0,0
Frag,5094918,20786497,5095126,20786289,r,0,209,612,181,0.73,0.87,0,0
Frag,5057238,20830577,5057472,20830343,r,0,235,756,212,0.80,0.90,0,0
Frag,5051661,20838001,5053089,20836573,r,0,1429,4060,1222,0.71,0.86,0,0
Frag,5046068,20843895,5046929,20843034,r,0,862,2392,730,0.69,0.85,0,0
Frag,5019591,20897226,5019840,20896977,r,0,250,824,228,0.82,0.91,0,0
Frag,4977546,20942050,4978336,20941260,r,0,791,2260,678,0.71,0.86,0,0
Frag,4925285,21008649,4925653,21008281,r,0,369,1212,336,0.82,0.91,0,0
Frag,4913350,21026298,4913600,21026048,r,0,251,836,230,0.83,0.92,0,0
Frag,7950519,21832636,7951266,21831889,r,0,748,2144,642,0.72,0.86,0,0
Frag,7948345,21834886,7949081,21834150,r,0,737,2116,633,0.72,0.86,0,0
Frag,28935256,8288205,28935689,8287772,r,0,434,1184,365,0.68,0.84,0,0
Frag,28936403,8287199,28936634,8286968,r,0,232,744,209,0.80,0.90,0,0
Frag,28945838,8279627,28946459,8279006,r,0,622,1824,539,0.73,0.87,0,0
Frag,28945315,8280164,28945766,8279713,r,0,452,1376,398,0.76,0.88,0,0
Frag,28953712,8279627,28954333,8279006,r,0,622,1832,540,0.74,0.87,0,0
Frag,30698141,8333216,30698773,8332584,r,0,633,2052,573,0.81,0.91,0,0
Frag,30697215,8334147,30697599,8333763,r,0,385,1132,334,0.74,0.87,0,0
Frag,30681197,8351593,30681676,8351114,r,0,480,1456,422,0.76,0.88,0,0
Frag,30652377,8398191,30652959,8397609,r,0,583,1708,505,0.73,0.87,0,0
Frag,9954092,29743699,9954299,29743492,r,0,208,632,183,0.76,0.88,0,0
Frag,29775496,10694897,29775882,10694511,r,0,387,1148,337,0.74,0.87,0,0
Frag,29790752,10679932,29791013,10679671,r,0,262,792,230,0.76,0.88,0,0
Frag,29767902,10704408,29768117,10704193,r,0,216,720,198,0.83,0.92,0,0
Frag,29767449,10704875,29767651,10704673,r,0,203,692,188,0.85,0.93,0,0
Frag,29758944,10713392,29759148,10713188,r,0,205,756,197,0.92,0.96,0,0
Frag,29759323,10713055,29759526,10712852,r,0,204,600,177,0.74,0.87,0,0
Frag,29766436,10706874,29766657,10706653,r,0,222,760,206,0.86,0.93,0,0
Frag,29766782,10706546,29766985,10706343,r,0,204,632,181,0.77,0.89,0,0
Frag,29767062,10706275,29767326,10706011,r,0,265,732,224,0.69,0.85,0,0
Frag,29571230,10986971,29571497,10986704,r,0,268,864,242,0.81,0.90,0,0
Frag,29501240,11060348,29501492,11060096,r,0,253,876,236,0.87,0.93,0,0
Frag,29371166,11247120,29371465,11246821,r,0,300,928,266,0.77,0.89,0,0
Frag,29372262,11247064,29372505,11246821,r,0,244,760,217,0.78,0.89,0,0
Frag,29365087,11254850,29365312,11254625,r,0,226,816,215,0.90,0.95,0,0
Frag,28970405,11727070,28970614,11726861,r,0,210,712,194,0.85,0.92,0,0
Frag,28982308,11721974,28982932,11721350,r,0,625,1764,533,0.71,0.85,0,0
Frag,28983001,11721285,28983895,11720391,r,0,895,2548,766,0.71,0.86,0,0
Frag,9486965,31672330,9487253,31672042,r,0,289,852,251,0.74,0.87,0,0
Frag,9637205,31522861,9637894,31522172,r,0,690,1872,579,0.68,0.84,0,0
Frag,9525835,31640454,9526094,31640195,r,0,260,864,238,0.83,0.92,0,0
Frag,9514512,31653056,9514712,31652856,r,0,201,620,178,0.77,0.89,0,0
Frag,9519478,31648802,9520141,31648139,r,0,664,2016,584,0.76,0.88,0,0
Frag,9696152,31484403,9696366,31484189,r,0,215,636,187,0.74,0.87,0,0
Frag,34861409,6560126,34861614,6559921,r,0,206,592,177,0.72,0.86,0,0
Frag,7085107,41738797,7085309,41738595,r,0,203,540,169,0.67,0.83,0,0
